"GameID","Date","Competition","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","ModerateMistakes","Corner_Mistakes","Yellow_Mistakes","Total_Goals","Total_Shots","Total_Shots_On_Target","Total_Fouls","Total_Corners","Total_Yellow_Cards","Total_Red_Cards"
"20241228DUMKEL",2024-12-28,"Scotland League 1","Dumbarton","Kelty Hearts",2,0,"H",5,4,4,0,4,9,5,0,2,2,0,1,0,0,0,2,9,4,13,5,4,1
"20241228INVCOV",2024-12-28,"Scotland League 1","Inverness C","Cove Rangers",1,4,"A",10,12,5,9,11,9,6,6,1,1,0,0,0,0,0,5,22,14,20,12,2,0
"20241228QUEANN",2024-12-28,"Scotland League 1","Queen of Sth","Annan Athletic",1,1,"D",8,8,2,2,11,9,4,4,1,3,0,0,0,0,0,2,16,4,20,8,4,0
"20220102ELGFOR",2022-01-02,"Scotland League Two","Elgin","Forfar",1,0,"H",14,8,4,1,9,19,4,1,3,5,0,0,0,0,0,1,22,5,28,5,8,0
"20220102STESTI",2022-01-02,"Scotland League Two","Stenhousemuir","Stirling",1,2,"A",5,11,5,4,15,11,3,3,4,3,1,0,0,0,0,3,16,9,26,6,7,1
"20220102STRANN",2022-01-02,"Scotland League Two","Stranraer","Annan Athletic",1,1,"D",9,9,4,2,10,15,2,8,3,5,0,2,0,0,0,2,18,6,25,10,8,2
"20220107EDIELG",2022-01-07,"Scotland League Two","Edinburgh City","Elgin",2,2,"D",12,14,5,4,4,10,1,2,0,3,0,0,0,0,0,4,26,9,14,3,3,0
"20220108STIKEL",2022-01-08,"Scotland League Two","Stirling","Kelty Hearts",0,3,"A",6,11,3,7,10,14,2,4,2,0,0,0,0,0,0,3,17,10,24,6,2,0
"20220108ALBSTE",2022-01-08,"Scotland League Two","Albion Rvs","Stenhousemuir",1,2,"A",6,13,2,5,9,12,4,3,0,1,0,0,0,0,0,3,19,7,21,7,1,0
"20220108COWANN",2022-01-08,"Scotland League Two","Cowdenbeath","Annan Athletic",1,3,"A",13,14,3,6,13,10,7,2,4,3,1,0,0,0,0,4,27,9,23,9,7,1
"20220108FORSTR",2022-01-08,"Scotland League Two","Forfar","Stranraer",3,2,"H",11,13,4,4,12,8,9,8,2,2,0,0,0,0,0,5,24,8,20,17,4,0
"20220115ANNFOR",2022-01-15,"Scotland League Two","Annan Athletic","Forfar",2,2,"D",7,15,2,7,7,13,1,9,1,1,0,0,0,0,0,4,22,9,20,10,2,0
"20220115ELGALB",2022-01-15,"Scotland League Two","Elgin","Albion Rvs",1,1,"D",14,3,5,3,13,9,6,2,1,1,0,1,0,0,0,2,17,8,22,8,2,1
"20220115KELEDI",2022-01-15,"Scotland League Two","Kelty Hearts","Edinburgh City",2,2,"D",8,11,3,4,11,10,3,4,3,2,0,0,0,0,0,4,19,7,21,7,5,0
"20220115STECOW",2022-01-15,"Scotland League Two","Stenhousemuir","Cowdenbeath",0,2,"A",13,12,2,6,10,10,10,7,3,2,0,0,0,0,0,2,25,8,20,17,5,0
"20220115STRSTI",2022-01-15,"Scotland League Two","Stranraer","Stirling",3,3,"D",14,10,8,4,9,12,5,3,3,1,0,0,0,0,0,6,24,12,21,8,4,0
"20220122COWSTR",2022-01-22,"Scotland League Two","Cowdenbeath","Stranraer",0,1,"A",4,7,2,4,15,11,4,5,2,2,0,0,0,0,0,1,11,6,26,9,4,0
"20220125ELGKEL",2022-01-25,"Scotland League Two","Elgin","Kelty Hearts",2,0,"H",6,6,4,3,14,10,2,6,3,4,0,0,0,0,0,2,12,7,24,8,7,0
"20220129ALBCOW",2022-01-29,"Scotland League Two","Albion Rvs","Cowdenbeath",0,1,"A",5,5,4,3,11,18,8,1,5,2,0,1,0,0,0,1,10,7,29,9,7,1
"20220129KELSTR",2022-01-29,"Scotland League Two","Kelty Hearts","Stranraer",3,2,"H",4,10,4,4,12,10,3,9,1,1,0,0,0,0,0,5,14,8,22,12,2,0
"20220129STEELG",2022-01-29,"Scotland League Two","Stenhousemuir","Elgin",2,1,"H",13,9,8,5,9,15,4,6,0,2,1,0,0,0,0,3,22,13,24,10,2,1
"20220129ANNSTI",2022-01-29,"Scotland League Two","Annan Athletic","Stirling",0,0,"D",5,12,3,6,8,12,4,3,1,0,0,0,0,0,0,0,17,9,20,7,1,0
"20220131FOREDI",2022-01-31,"Scotland League Two","Forfar","Edinburgh City",2,3,"A",11,11,6,8,12,7,8,3,2,3,0,0,0,0,0,5,22,14,19,11,5,0
"20220205ANNSTE",2022-02-05,"Scotland League Two","Annan Athletic","Stenhousemuir",0,2,"A",11,6,4,2,14,13,10,5,3,2,0,0,0,0,0,2,17,6,27,15,5,0
"20220205FORALB",2022-02-05,"Scotland League Two","Forfar","Albion Rvs",2,0,"H",4,9,2,4,13,11,7,7,0,0,0,0,0,0,0,2,13,6,24,14,0,0
"20220205KELELG",2022-02-05,"Scotland League Two","Kelty Hearts","Elgin",4,0,"H",12,4,7,1,10,8,5,4,0,3,0,0,1,0,1,4,16,8,18,9,3,0
"20220205STREDI",2022-02-05,"Scotland League Two","Stranraer","Edinburgh City",0,2,"A",12,4,4,2,6,11,4,4,1,1,1,0,0,0,0,2,16,6,17,8,2,1
"20220211EDISTI",2022-02-11,"Scotland League Two","Edinburgh City","Stirling",1,0,"H",8,12,4,5,8,12,6,6,3,5,0,0,0,0,0,1,20,9,20,12,8,0
"20220212ELGSTR",2022-02-12,"Scotland League Two","Elgin","Stranraer",1,2,"A",12,9,8,4,9,10,2,5,3,2,0,0,0,0,0,3,21,12,19,7,5,0
"20220215EDIALB",2022-02-15,"Scotland League Two","Edinburgh City","Albion Rvs",1,2,"A",9,8,3,6,12,5,3,5,1,0,0,0,0,0,0,3,17,9,17,8,1,0
"20220215ELGANN",2022-02-15,"Scotland League Two","Elgin","Annan Athletic",0,2,"A",17,7,3,4,12,14,5,0,3,0,0,0,0,0,0,2,24,7,26,5,3,0
"20220215STIFOR",2022-02-15,"Scotland League Two","Stirling","Forfar",1,1,"D",14,8,6,2,6,10,5,4,2,2,0,0,0,0,0,2,22,8,16,9,4,0
"20220219ANNEDI",2022-02-19,"Scotland League Two","Annan Athletic","Edinburgh City",2,1,"H",14,10,6,4,10,10,3,8,0,2,0,0,0,0,0,3,24,10,20,11,2,0
"20220219COWELG",2022-02-19,"Scotland League Two","Cowdenbeath","Elgin",2,0,"H",7,9,5,4,18,12,3,5,2,2,0,0,0,0,0,2,16,9,30,8,4,0
"20220219FORKEL",2022-02-19,"Scotland League Two","Forfar","Kelty Hearts",1,0,"H",5,16,2,2,10,10,7,3,2,1,0,0,0,0,0,1,21,4,20,10,3,0
"20220219STRSTE",2022-02-19,"Scotland League Two","Stranraer","Stenhousemuir",1,1,"D",7,9,3,3,12,10,5,2,2,1,0,0,0,0,0,2,16,6,22,7,3,0
"20220222KELCOW",2022-02-22,"Scotland League Two","Kelty Hearts","Cowdenbeath",1,0,"H",12,1,4,0,6,7,15,0,1,4,0,0,0,0,0,1,13,4,13,15,5,0
"20220225EDICOW",2022-02-25,"Scotland League Two","Edinburgh City","Cowdenbeath",1,0,"H",6,9,1,5,9,10,1,2,3,3,0,0,0,0,0,1,15,6,19,3,6,0
"20220226ELGSTI",2022-02-26,"Scotland League Two","Elgin","Stirling",3,1,"H",19,4,8,2,11,9,4,3,2,2,0,1,0,0,0,4,23,10,20,7,4,1
"20220226KELANN",2022-02-26,"Scotland League Two","Kelty Hearts","Annan Athletic",3,1,"H",8,8,4,2,14,10,4,1,2,4,0,0,0,0,0,4,16,6,24,5,6,0
"20220226STEFOR",2022-02-26,"Scotland League Two","Stenhousemuir","Forfar",2,0,"H",9,6,4,1,11,10,6,8,1,4,0,0,0,0,0,2,15,5,21,14,5,0
"20220226STRALB",2022-02-26,"Scotland League Two","Stranraer","Albion Rvs",0,0,"D",3,7,1,3,9,15,2,0,0,2,0,0,0,0,0,0,10,4,24,2,2,0
"20220302ALBANN",2022-03-02,"Scotland League Two","Albion Rvs","Annan Athletic",1,4,"A",12,12,5,6,7,13,4,5,1,2,0,0,0,0,0,5,24,11,20,9,3,0
"20220302EDISTE",2022-03-02,"Scotland League Two","Edinburgh City","Stenhousemuir",1,1,"D",12,15,6,5,9,8,5,7,0,1,0,0,0,0,0,2,27,11,17,12,1,0
"20220305ALBEDI",2022-03-05,"Scotland League Two","Albion Rvs","Edinburgh City",0,1,"A",11,7,3,1,9,7,6,6,1,0,0,0,0,0,0,1,18,4,16,12,1,0
"20220305ANNSTR",2022-03-05,"Scotland League Two","Annan Athletic","Stranraer",4,1,"H",13,9,7,5,9,10,4,4,1,3,0,0,0,0,0,5,22,12,19,8,4,0
"20220305COWKEL",2022-03-05,"Scotland League Two","Cowdenbeath","Kelty Hearts",0,1,"A",10,6,2,2,11,16,5,4,3,5,0,0,0,0,0,1,16,4,27,9,8,0
"20220305FORELG",2022-03-05,"Scotland League Two","Forfar","Elgin",0,0,"D",7,8,3,2,15,9,6,4,3,0,0,0,0,0,0,0,15,5,24,10,3,0
"20220305STISTE",2022-03-05,"Scotland League Two","Stirling","Stenhousemuir",0,1,"A",4,10,1,7,12,7,6,4,0,0,1,0,0,0,0,1,14,8,19,10,0,1
"20220308STEKEL",2022-03-08,"Scotland League Two","Stenhousemuir","Kelty Hearts",0,1,"A",4,14,1,6,3,2,3,9,0,1,0,0,0,0,0,1,18,7,5,12,1,0
"20220308STICOW",2022-03-08,"Scotland League Two","Stirling","Cowdenbeath",2,1,"H",8,5,3,4,13,12,4,2,0,2,0,0,0,0,0,3,13,7,25,6,2,0
"20220312ANNELG",2022-03-12,"Scotland League Two","Annan Athletic","Elgin",2,1,"H",9,3,3,1,NA,NA,7,5,0,3,0,0,0,0,0,3,12,4,NA,12,3,0
"20220312FORSTI",2022-03-12,"Scotland League Two","Forfar","Stirling",0,1,"A",8,6,4,2,11,8,3,4,2,0,0,0,0,0,0,1,14,6,19,7,2,0
"20220312KELALB",2022-03-12,"Scotland League Two","Kelty Hearts","Albion Rvs",3,1,"H",9,12,5,7,8,7,2,5,2,1,0,0,0,0,0,4,21,12,15,7,3,0
"20220312STEEDI",2022-03-12,"Scotland League Two","Stenhousemuir","Edinburgh City",0,0,"D",24,5,6,2,5,4,4,2,1,1,0,1,0,0,0,0,29,8,9,6,2,1
"20220312STRCOW",2022-03-12,"Scotland League Two","Stranraer","Cowdenbeath",3,0,"H",9,4,6,0,6,8,14,2,0,2,0,0,0,0,0,3,13,6,14,16,2,0
"20220315COWFOR",2022-03-15,"Scotland League Two","Cowdenbeath","Forfar",1,2,"A",4,8,1,2,14,9,4,6,3,1,0,0,0,0,0,3,12,3,23,10,4,0
"20220316ALBKEL",2022-03-16,"Scotland League Two","Albion Rvs","Kelty Hearts",0,0,"D",13,9,3,4,11,9,3,5,0,1,0,1,0,0,0,0,22,7,20,8,1,1
"20220318EDISTR",2022-03-18,"Scotland League Two","Edinburgh City","Stranraer",1,2,"A",9,14,4,5,7,7,3,10,2,0,0,0,0,0,0,3,23,9,14,13,2,0
"20220319ALBFOR",2022-03-19,"Scotland League Two","Albion Rvs","Forfar",0,0,"D",13,8,3,3,9,12,8,7,2,1,0,0,0,0,0,0,21,6,21,15,3,0
"20220319COWSTE",2022-03-19,"Scotland League Two","Cowdenbeath","Stenhousemuir",1,1,"D",11,7,6,2,11,14,6,2,4,1,0,0,0,0,0,2,18,8,25,8,5,0
"20220319ELGKEL",2022-03-19,"Scotland League Two","Elgin","Kelty Hearts",0,0,"D",4,12,2,5,12,11,1,6,1,0,1,0,0,0,0,0,16,7,23,7,1,1
"20220319STIANN",2022-03-19,"Scotland League Two","Stirling","Annan Athletic",0,3,"A",7,10,1,6,8,9,7,5,0,0,0,0,0,0,0,3,17,7,17,12,0,0
"20220322STIALB",2022-03-22,"Scotland League Two","Stirling","Albion Rvs",0,1,"A",7,7,2,3,10,12,5,5,1,2,1,1,0,0,0,1,14,5,22,10,3,2
"20220326ANNALB",2022-03-26,"Scotland League Two","Annan Athletic","Albion Rvs",2,4,"A",10,11,4,8,11,10,4,4,0,0,0,0,0,0,0,6,21,12,21,8,0,0
"20220326ELGEDI",2022-03-26,"Scotland League Two","Elgin","Edinburgh City",2,0,"H",12,3,3,0,9,10,6,2,1,3,0,2,0,0,0,2,15,3,19,8,4,2
"20220326FORCOW",2022-03-26,"Scotland League Two","Forfar","Cowdenbeath",1,1,"D",9,7,1,1,14,9,7,4,1,2,0,0,0,0,0,2,16,2,23,11,3,0
"20220326KELSTE",2022-03-26,"Scotland League Two","Kelty Hearts","Stenhousemuir",1,0,"H",10,5,6,3,7,9,7,3,2,3,0,0,0,0,0,1,15,9,16,10,5,0
"20220326STISTR",2022-03-26,"Scotland League Two","Stirling","Stranraer",1,0,"H",8,11,3,1,9,8,2,5,3,0,0,0,0,0,0,1,19,4,17,7,3,0
"20220401EDIKEL",2022-04-01,"Scotland League Two","Edinburgh City","Kelty Hearts",1,1,"D",11,14,5,4,8,13,6,5,1,1,0,0,0,0,0,2,25,9,21,11,2,0
"20220402ALBELG",2022-04-02,"Scotland League Two","Albion Rvs","Elgin",0,0,"D",4,6,1,2,13,7,0,5,1,2,0,0,0,0,0,0,10,3,20,5,3,0
"20220402COWSTI",2022-04-02,"Scotland League Two","Cowdenbeath","Stirling",0,0,"D",3,6,1,2,8,12,4,5,1,2,0,0,0,0,0,0,9,3,20,9,3,0
"20220402STEANN",2022-04-02,"Scotland League Two","Stenhousemuir","Annan Athletic",0,1,"A",19,4,5,3,11,12,12,1,1,3,0,0,0,0,0,1,23,8,23,13,4,0
"20220402STRFOR",2022-04-02,"Scotland League Two","Stranraer","Forfar",0,2,"A",4,9,0,3,9,14,2,8,3,1,0,0,0,0,0,2,13,3,23,10,4,0
"20220409ALBSTR",2022-04-09,"Scotland League Two","Albion Rvs","Stranraer",0,5,"A",5,15,1,8,12,10,4,3,9,2,0,0,0,0,0,5,20,9,22,7,11,0
"20220409ANNCOW",2022-04-09,"Scotland League Two","Annan Athletic","Cowdenbeath",2,3,"A",12,10,7,5,14,12,5,5,2,3,0,0,0,0,0,5,22,12,26,10,5,0
"20220409EDIFOR",2022-04-09,"Scotland League Two","Edinburgh City","Forfar",2,0,"H",6,16,2,6,8,12,1,10,0,0,0,0,0,0,0,2,22,8,20,11,0,0
"20220409ELGSTE",2022-04-09,"Scotland League Two","Elgin","Stenhousemuir",0,2,"A",8,7,3,4,14,5,6,3,2,2,0,0,0,0,0,2,15,7,19,9,4,0
"20220409KELSTI",2022-04-09,"Scotland League Two","Kelty Hearts","Stirling",1,1,"D",5,7,2,3,10,8,3,6,3,1,0,0,0,0,0,2,12,5,18,9,4,0
"20220416COWEDI",2022-04-16,"Scotland League Two","Cowdenbeath","Edinburgh City",0,0,"D",10,8,0,2,15,9,5,4,3,2,0,0,0,0,0,0,18,2,24,9,5,0
"20220416FORANN",2022-04-16,"Scotland League Two","Forfar","Annan Athletic",5,1,"H",18,8,8,4,13,12,4,2,1,2,0,0,0,0,0,6,26,12,25,6,3,0
"20220416STEALB",2022-04-16,"Scotland League Two","Stenhousemuir","Albion Rvs",4,1,"H",15,6,5,4,14,8,7,1,1,3,0,1,0,0,0,5,21,9,22,8,4,1
"20220416STIELG",2022-04-16,"Scotland League Two","Stirling","Elgin",0,2,"A",9,5,4,3,13,18,2,3,1,2,0,0,0,0,0,2,14,7,31,5,3,0
"20220416STRKEL",2022-04-16,"Scotland League Two","Stranraer","Kelty Hearts",0,3,"A",12,10,1,6,4,14,3,4,1,2,0,0,0,0,0,3,22,7,18,7,3,0
"20220422EDIANN",2022-04-22,"Scotland League Two","Edinburgh City","Annan Athletic",2,1,"H",15,6,5,2,7,9,8,2,1,0,0,0,0,0,0,3,21,7,16,10,1,0
"20220423ALBSTI",2022-04-23,"Scotland League Two","Albion Rvs","Stirling",1,1,"D",6,10,3,4,6,9,5,3,1,3,0,0,0,0,0,2,16,7,15,8,4,0
"20220423ELGCOW",2022-04-23,"Scotland League Two","Elgin","Cowdenbeath",1,4,"A",11,10,4,5,12,6,6,6,1,0,0,0,0,0,0,5,21,9,18,12,1,0
"20220423KELFOR",2022-04-23,"Scotland League Two","Kelty Hearts","Forfar",1,1,"D",7,6,5,4,9,11,7,2,0,2,0,1,0,0,0,2,13,9,20,9,2,1
"20220423STESTR",2022-04-23,"Scotland League Two","Stenhousemuir","Stranraer",1,3,"A",11,9,4,5,15,11,2,4,4,4,1,0,0,0,0,4,20,9,26,6,8,1
"20220430ANNKEL",2022-04-30,"Scotland League Two","Annan Athletic","Kelty Hearts",1,2,"A",2,9,0,5,8,13,4,3,1,1,0,0,0,0,0,3,11,5,21,7,2,0
"20220430COWALB",2022-04-30,"Scotland League Two","Cowdenbeath","Albion Rvs",0,1,"A",2,7,0,4,11,5,7,3,3,1,0,0,0,0,0,1,9,4,16,10,4,0
"20220430FORSTE",2022-04-30,"Scotland League Two","Forfar","Stenhousemuir",0,0,"D",16,7,4,3,7,12,7,3,0,1,0,0,0,0,0,0,23,7,19,10,1,0
"20220430STIEDI",2022-04-30,"Scotland League Two","Stirling","Edinburgh City",5,0,"H",12,5,8,0,10,3,3,2,0,1,0,0,0,0,0,5,17,8,13,5,1,0
"20220430STRELG",2022-04-30,"Scotland League Two","Stranraer","Elgin",2,0,"H",16,9,9,3,5,20,5,5,1,3,0,0,0,0,0,2,25,12,25,10,4,0
"20220730BONFOR",2022-07-30,"Scotland League Two","Bonnyrigg Rose","Forfar",2,0,"H",12,4,6,0,8,10,7,6,2,0,0,0,0,0,0,2,16,6,18,13,2,0
"20220730DUMSTI",2022-07-30,"Scotland League Two","Dumbarton","Stirling",2,0,"H",8,8,4,3,13,8,3,3,6,3,0,1,0,0,0,2,16,7,21,6,9,1
"20220730ELGEAS",2022-07-30,"Scotland League Two","Elgin","East Fife",1,3,"A",14,7,4,3,11,12,3,3,1,0,0,0,0,0,0,4,21,7,23,6,1,0
"20220730STEALB",2022-07-30,"Scotland League Two","Stenhousemuir","Albion Rvs",1,0,"H",12,10,5,2,16,15,2,5,4,3,0,0,0,0,0,1,22,7,31,7,7,0
"20220730STRANN",2022-07-30,"Scotland League Two","Stranraer","Annan Athletic",1,0,"H",10,8,5,3,18,10,4,5,3,1,0,0,0,0,0,1,18,8,28,9,4,0
"20220806ALBDUM",2022-08-06,"Scotland League Two","Albion Rvs","Dumbarton",1,2,"A",8,13,4,7,9,16,2,2,2,4,1,0,0,0,0,3,21,11,25,4,6,1
"20220806ANNSTE",2022-08-06,"Scotland League Two","Annan Athletic","Stenhousemuir",2,1,"H",15,11,9,2,15,11,5,6,3,2,0,0,0,0,0,3,26,11,26,11,5,0
"20220806EASBON",2022-08-06,"Scotland League Two","East Fife","Bonnyrigg Rose",0,3,"A",5,6,2,4,15,10,0,2,0,2,0,1,0,0,0,3,11,6,25,2,2,1
"20220806FORSTR",2022-08-06,"Scotland League Two","Forfar","Stranraer",2,0,"H",11,8,7,4,18,4,9,5,1,1,0,0,0,0,0,2,19,11,22,14,2,0
"20220806STIELG",2022-08-06,"Scotland League Two","Stirling","Elgin",2,2,"D",10,8,6,3,14,12,4,4,1,1,0,1,0,0,0,4,18,9,26,8,2,1
"20220813ALBEAS",2022-08-13,"Scotland League Two","Albion Rvs","East Fife",0,1,"A",13,9,6,2,5,14,5,4,1,2,0,0,0,0,0,1,22,8,19,9,3,0
"20220813DUMANN",2022-08-13,"Scotland League Two","Dumbarton","Annan Athletic",4,0,"H",11,16,7,5,13,11,2,12,3,3,0,0,0,0,0,4,27,12,24,14,6,0
"20220813FORELG",2022-08-13,"Scotland League Two","Forfar","Elgin",2,2,"D",20,2,10,2,9,15,10,1,4,1,0,2,0,0,0,4,22,12,24,11,5,2
"20220813STISTE",2022-08-13,"Scotland League Two","Stirling","Stenhousemuir",3,0,"H",21,5,10,1,16,5,10,0,3,0,0,1,0,0,0,3,26,11,21,10,3,1
"20220813STRBON",2022-08-13,"Scotland League Two","Stranraer","Bonnyrigg Rose",2,2,"D",8,8,4,4,8,8,7,6,4,2,1,0,0,0,0,4,16,8,16,13,6,1
"20220820ANNSTI",2022-08-20,"Scotland League Two","Annan Athletic","Stirling",1,2,"A",4,18,2,10,10,18,0,8,3,1,0,0,0,0,0,3,22,12,28,8,4,0
"20220820BONALB",2022-08-20,"Scotland League Two","Bonnyrigg Rose","Albion Rvs",0,2,"A",5,12,4,4,13,9,1,4,1,1,0,0,0,0,0,2,17,8,22,5,2,0
"20220820EASFOR",2022-08-20,"Scotland League Two","East Fife","Forfar",1,0,"H",9,7,7,2,10,15,11,5,2,2,0,0,0,0,0,1,16,9,25,16,4,0
"20220820ELGSTR",2022-08-20,"Scotland League Two","Elgin","Stranraer",2,2,"D",15,11,6,6,10,20,6,12,1,4,0,0,0,0,0,4,26,12,30,18,5,0
"20220820STEDUM",2022-08-20,"Scotland League Two","Stenhousemuir","Dumbarton",1,3,"A",6,8,3,4,14,8,6,8,2,3,0,0,0,0,0,4,14,7,22,14,5,0
"20220827ALBANN",2022-08-27,"Scotland League Two","Albion Rvs","Annan Athletic",2,2,"D",8,10,2,4,10,12,6,3,2,2,0,0,0,0,0,4,18,6,22,9,4,0
"20220827BONSTI",2022-08-27,"Scotland League Two","Bonnyrigg Rose","Stirling",1,0,"H",10,10,4,4,12,12,4,8,2,2,0,0,0,0,0,1,20,8,24,12,4,0
"20220827DUMELG",2022-08-27,"Scotland League Two","Dumbarton","Elgin",2,1,"H",8,11,4,3,11,14,4,1,6,4,0,0,0,0,0,3,19,7,25,5,10,0
"20220827FORSTE",2022-08-27,"Scotland League Two","Forfar","Stenhousemuir",1,2,"A",17,10,6,6,11,10,5,5,2,2,0,0,0,0,0,3,27,12,21,10,4,0
"20220827STREAS",2022-08-27,"Scotland League Two","Stranraer","East Fife",2,2,"D",7,10,2,4,15,14,2,0,3,1,1,0,0,0,0,4,17,6,29,2,4,1
"20220903ANNFOR",2022-09-03,"Scotland League Two","Annan Athletic","Forfar",2,1,"H",4,16,2,4,11,18,0,5,1,3,0,0,0,0,0,3,20,6,29,5,4,0
"20220903EASDUM",2022-09-03,"Scotland League Two","East Fife","Dumbarton",0,1,"A",5,6,1,1,6,8,1,2,2,2,0,0,0,0,0,1,11,2,14,3,4,0
"20220903ELGBON",2022-09-03,"Scotland League Two","Elgin","Bonnyrigg Rose",2,0,"H",15,8,10,1,9,7,5,7,1,1,0,0,0,0,0,2,23,11,16,12,2,0
"20220903STESTR",2022-09-03,"Scotland League Two","Stenhousemuir","Stranraer",3,1,"H",13,11,5,2,11,15,5,5,2,2,0,1,0,0,0,4,24,7,26,10,4,1
"20220903STIALB",2022-09-03,"Scotland League Two","Stirling","Albion Rvs",1,1,"D",16,5,5,2,11,16,6,3,1,3,0,0,0,0,0,2,21,7,27,9,4,0
"20220917ALBFOR",2022-09-17,"Scotland League Two","Albion Rvs","Forfar",0,2,"A",4,15,2,9,8,9,3,10,2,3,0,0,0,0,0,2,19,11,17,13,5,0
"20220917ANNEAS",2022-09-17,"Scotland League Two","Annan Athletic","East Fife",2,2,"D",12,3,5,1,5,18,6,1,1,2,0,0,0,0,0,4,15,6,23,7,3,0
"20220917DUMBON",2022-09-17,"Scotland League Two","Dumbarton","Bonnyrigg Rose",1,0,"H",8,7,4,1,11,11,3,3,2,4,0,0,0,0,0,1,15,5,22,6,6,0
"20220917STEELG",2022-09-17,"Scotland League Two","Stenhousemuir","Elgin",3,3,"D",15,8,4,6,8,8,12,3,1,4,0,0,0,0,0,6,23,10,16,15,5,0
"20220917STISTR",2022-09-17,"Scotland League Two","Stirling","Stranraer",4,1,"H",19,6,9,3,12,8,9,5,1,0,0,0,0,0,0,5,25,12,20,14,1,0
"20220920EASSTE",2022-09-20,"Scotland League Two","East Fife","Stenhousemuir",1,2,"A",6,13,2,7,10,9,7,5,0,4,1,0,0,0,0,3,19,9,19,12,4,1
"20220920STRDUM",2022-09-20,"Scotland League Two","Stranraer","Dumbarton",3,2,"H",8,5,5,2,4,7,2,4,4,2,1,0,0,0,0,5,13,7,11,6,6,1
"20220924FORSTI",2022-09-24,"Scotland League Two","Forfar","Stirling",1,4,"A",13,16,6,8,14,14,3,2,2,1,0,0,0,0,0,5,29,14,28,5,3,0
"20221001BONSTE",2022-10-01,"Scotland League Two","Bonnyrigg Rose","Stenhousemuir",2,4,"A",12,11,6,7,9,17,8,4,2,2,0,0,0,0,0,6,23,13,26,12,4,0
"20221001EASSTI",2022-10-01,"Scotland League Two","East Fife","Stirling",1,2,"A",2,11,2,7,10,14,2,6,4,4,0,0,0,0,0,3,13,9,24,8,8,0
"20221001ELGANN",2022-10-01,"Scotland League Two","Elgin","Annan Athletic",5,1,"H",11,9,7,3,9,9,4,6,2,2,0,0,0,0,0,6,20,10,18,10,4,0
"20221001FORDUM",2022-10-01,"Scotland League Two","Forfar","Dumbarton",0,0,"D",12,16,4,5,12,6,4,5,3,2,0,0,0,0,0,0,28,9,18,9,5,0
"20221001STRALB",2022-10-01,"Scotland League Two","Stranraer","Albion Rvs",2,1,"H",15,9,5,1,20,13,6,5,4,0,0,0,0,0,0,3,24,6,33,11,4,0
"20221008ALBBON",2022-10-08,"Scotland League Two","Albion Rvs","Bonnyrigg Rose",2,1,"H",14,9,5,3,7,15,3,5,3,2,0,1,0,0,0,3,23,8,22,8,5,1
"20221008FOREAS",2022-10-08,"Scotland League Two","Forfar","East Fife",1,3,"A",15,14,4,8,10,8,3,9,2,2,0,0,0,0,0,4,29,12,18,12,4,0
"20221008STEANN",2022-10-08,"Scotland League Two","Stenhousemuir","Annan Athletic",2,2,"D",26,10,10,5,5,8,8,5,2,2,0,1,0,0,0,4,36,15,13,13,4,1
"20221008STIDUM",2022-10-08,"Scotland League Two","Stirling","Dumbarton",6,0,"H",13,3,9,0,9,6,10,1,0,1,0,0,0,0,0,6,16,9,15,11,1,0
"20221008STRELG",2022-10-08,"Scotland League Two","Stranraer","Elgin",2,3,"A",13,8,4,4,13,12,12,2,1,3,1,0,0,0,0,5,21,8,25,14,4,1
"20221011BONANN",2022-10-11,"Scotland League Two","Bonnyrigg Rose","Annan Athletic",2,0,"H",11,6,5,1,15,9,4,1,2,1,0,0,0,0,0,2,17,6,24,5,3,0
"20221011ELGALB",2022-10-11,"Scotland League Two","Elgin","Albion Rvs",1,0,"H",7,12,5,5,19,11,6,5,4,2,0,0,0,0,0,1,19,10,30,11,6,0
"20221015ANNSTR",2022-10-15,"Scotland League Two","Annan Athletic","Stranraer",1,1,"D",9,10,4,4,9,13,2,3,3,3,0,0,0,0,0,2,19,8,22,5,6,0
"20221015BONEAS",2022-10-15,"Scotland League Two","Bonnyrigg Rose","East Fife",1,4,"A",7,10,2,8,6,12,4,5,2,3,0,0,0,0,0,5,17,10,18,9,5,0
"20221015DUMALB",2022-10-15,"Scotland League Two","Dumbarton","Albion Rvs",1,1,"D",7,12,3,5,12,12,6,5,2,4,1,0,0,0,0,2,19,8,24,11,6,1
"20221015ELGFOR",2022-10-15,"Scotland League Two","Elgin","Forfar",0,1,"A",7,7,3,4,14,14,3,3,3,4,0,1,0,0,0,1,14,7,28,6,7,1
"20221015STESTI",2022-10-15,"Scotland League Two","Stenhousemuir","Stirling",1,3,"A",10,7,5,4,14,9,10,3,3,2,0,0,0,0,0,4,17,9,23,13,5,0
"20221029ALBSTE",2022-10-29,"Scotland League Two","Albion Rvs","Stenhousemuir",2,2,"D",11,8,6,4,4,14,5,8,1,1,1,0,0,0,0,4,19,10,18,13,2,1
"20221029ANNDUM",2022-10-29,"Scotland League Two","Annan Athletic","Dumbarton",0,1,"A",5,4,1,2,12,6,5,2,2,2,0,0,0,0,0,1,9,3,18,7,4,0
